Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Histogram,EMA_20,EMA_50,EMA_200,SMA_20,SMA_50,SMA_200,BB_Upper,BB_Middle,BB_Lower
2026-01-14 05:00:00,259.49,261.82,256.71,259.96,40019421.0,19.061876247504927,-3.7395082369924353,-2.5403079808771456,-1.1992002561152897,266.63772438640444,267.5316753410707,250.18059382437744,268.109,272.0168,,280.25327809819527,268.109,255.96472190180472
2026-01-15 05:00:00,260.65,261.04,257.05,258.21,39388564.0,11.651917404129804,-3.923842585972295,-2.8170149018961754,-1.1068276840761198,265.83508396865165,267.1661194453424,250.26048841318962,267.289,271.8,,279.7943738343494,267.289,254.7836261656506
2026-01-16 05:00:00,257.9,258.9,254.93,255.53,72142773.0,10.482087571870878,-4.237337103424011,-3.1010793422017424,-1.1362577612222684,264.8536474002086,266.7098010357211,250.31292136430216,266.4735,271.5098,,279.82768290471637,266.4735,253.1193170952836
2026-01-20 05:00:00,252.73,254.79,243.42,246.7,80267517.0,6.467181467181433,-5.139051188567976,-3.508673711474989,-1.6303774770929866,263.12472860018875,265.9251029558889,250.2769718979907,265.199,271.041,,280.9129788924246,265.199,249.48502110757542
2026-01-21 05:00:00,248.7,251.56,245.18,247.65,54641725.0,9.441786283891588,-5.711174176204224,-3.9491738044208367,-1.7620003717833876,261.65094492398026,265.2084322517364,250.2508328741301,263.898,270.59860000000003,,280.91360225205045,263.898,246.88239774794957
2026-01-22 05:00:00,249.2,251.0,248.15,248.35,39708340.0,11.871553681479057,-6.038493620349982,-4.367037767606666,-1.6714558527433159,260.3841882645536,264.5473172614722,250.23191911418854,262.767,270.1962,,280.78111621917316,262.767,244.75288378082683
2026-01-23 05:00:00,247.32,249.41,244.68,248.04,41688982.0,12.083195774182883,-6.250855080916011,-4.743801230268535,-1.507053850647476,259.20855128697707,263.8999714865125,250.21010897374887,261.55100000000004,269.7684,,280.1135575597189,261.55100000000004,242.98844244028118
2026-01-26 05:00:00,251.48,256.56,249.8,255.41,55969234.0,32.52727808905928,-5.758080098955844,-4.946657004005997,-0.8114230949498467,258.84678449774117,263.56703142821794,250.2618491829653,260.631,269.3716,,278.4440725503544,260.631,242.81792744964554
2026-01-27 05:00:00,259.17,261.95,258.21,258.27,49648271.0,43.58330718544081,-5.078235539312374,-4.972972711067273,-0.10526282824510069,258.79185264081343,263.35930470554274,250.34153227567214,259.8745,269.06759999999997,,276.6597221658777,259.8745,243.08927783412227
2026-01-28 05:00:00,257.65,258.855,254.51,256.44,41287971.0,43.85854120618884,-4.633705066209217,-4.905119182095662,0.2714141158864454,258.56786667502166,263.08795942297246,250.40221354656097,259.0085,268.73740000000004,,274.51586364984064,259.0085,243.50113635015938
2026-01-29 05:00:00,258.0,259.65,254.41,258.28,67253009.0,48.820608317814944,-4.085839822994956,-4.741263310275521,0.6554234872805651,258.54045080121006,262.8994119946206,250.48059948142108,258.2685,268.4548,,272.28986456306956,258.2685,244.24713543693045
2026-01-30 05:00:00,255.165,261.8999,252.18,259.48,92443408.0,50.16621335750985,-3.514311899416896,-4.495873028103796,0.9815611286869004,258.6299316772853,262.7653174065963,250.57014575523777,257.64950000000005,268.2952,,270.1556609659096,257.64950000000005,245.1433390340905
2026-02-02 05:00:00,260.03,270.49,259.205,270.01,73913425.0,61.41787552643891,-2.1864844732584174,-4.03399531713472,1.8475108438763028,259.71374770802004,263.0494226063376,250.7635771407578,257.5995,268.3466,,269.88683447176516,257.5995,245.3121655282348
2026-02-03 05:00:00,269.2,271.875,267.61,269.48,64394655.0,59.92465269602073,-1.163525840532941,-3.4599014218143647,2.2963755812814237,260.6438669739229,263.3016021119714,250.94981020403387,257.7105,268.365,,270.39885267811337,257.7105,245.02214732188665
2026-02-04 05:00:00,272.285,278.95,272.285,276.49,90545710.0,67.07997520148797,0.21039930864549206,-2.7258412757223933,2.9362405843678854,262.15302250021597,263.81879418601176,251.20394144578478,258.41700000000003,268.5698,,273.53611874346274,258.41700000000003,243.29788125653735
2026-02-05 05:00:00,278.13,279.5,273.23,275.91,52974789.0,68.74205844980949,1.2381708721483164,-1.9330388461482513,3.1712097182965677,263.46321083352876,264.2929591198937,251.44977287418493,259.196,268.6582,,276.2161149108614,259.196,242.17588508913866
2026-02-06 05:00:00,277.12,280.905,276.925,278.12,50417878.0,74.16042780748668,2.205591090024882,-1.1053128589136247,3.3109039489385066,264.8590955160498,264.8351960171527,251.71514826847167,260.15,268.7022,,279.15632360142496,260.15,241.143676398575
